,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
209,0.927009,0.840418,0.534516,0.311413,0.736431,0.941655,0.186248,0.428750,0.027982,0.467382,0.836695
210,0.698324,0.998009,0.991480,0.649671,0.952636,0.604193,0.702969,0.420163,0.542288,0.575457,0.699412
211,0.363579,0.704309,0.738844,0.132217,0.970669,0.270603,0.018423,0.106420,0.007135,0.089686,0.746614
212,0.713432,0.216305,0.557497,0.094106,0.362425,0.244880,0.011997,0.105288,0.412961,0.862095,0.860431
213,0.474872,0.619043,0.408921,0.248084,0.681717,0.433808,0.007281,0.109320,0.201014,0.665024,0.096906
214,0.753604,0.105721,0.302298,0.039069,0.212274,0.735604,0.013210,0.698352,0.977743,0.413331,0.274588
215,0.423932,0.232272,0.299091,0.079775,0.393002,0.080263,0.374312,0.672428,0.985186,0.668560,0.170576
216,0.694213,0.748116,0.763948,0.668459,0.683792,0.444663,0.505168,0.671860,0.422216,0.865057,0.437756
217,0.281918,0.701652,0.912467,0.203439,0.807816,0.026041,0.002765,0.090891,0.080282,0.420136,0.498086
218,0.105913,0.269169,0.436674,0.198864,0.285004,0.008794,0.019085,0.678759,0.817320,0.969380,0.826185
219,0.971878,0.780967,0.538108,0.576816,0.539368,0.592144,0.162027,0.574381,0.867954,0.964329,0.238524
220,0.481909,0.774441,0.395027,0.533330,0.656997,0.143985,0.984983,0.532799,0.367864,0.019610,0.589847
221,0.313128,0.588517,0.974580,0.640358,0.628626,0.492705,0.000325,0.998710,0.710530,0.760260,0.000153
222,0.952867,0.206550,0.105375,0.094106,0.130946,0.268565,0.007864,0.369487,0.999594,0.524257,0.591991
223,0.398710,0.945067,0.888807,0.585710,0.932378,0.528736,0.041048,0.802768,0.978540,0.702574,0.985780
224,0.508277,0.439835,0.833076,0.253438,0.546871,0.213260,0.330355,0.025646,0.907783,0.119917,0.200965
225,0.504185,0.341062,0.298294,0.370540,0.262689,0.638704,0.015145,0.901533,0.461791,0.684566,0.598906
226,0.012501,0.475630,0.661980,0.775254,0.829798,0.978298,0.439732,0.665313,0.160175,0.730092,0.555073
227,0.714765,0.728227,0.336678,0.765331,0.388319,0.745454,0.001261,0.712926,0.706758,0.228924,0.303686
228,0.841423,0.256871,0.388208,0.668459,0.227148,0.321947,0.805703,0.333724,0.224960,0.338680,0.687629
229,0.346562,0.634543,0.756044,0.765331,0.896481,0.235009,0.028215,0.554835,0.356972,0.533759,0.938991
230,0.887954,0.626775,0.808022,0.659038,0.606711,0.644245,0.164757,0.487249,0.986454,0.068045,0.034495
231,0.389090,0.831843,0.664610,0.585710,0.856352,0.062547,0.127274,0.004445,0.193533,0.043138,0.330762
232,0.517022,0.062062,0.040299,0.027369,0.053382,0.481217,0.422980,0.821133,0.048627,0.880538,0.215022
233,0.655272,0.155148,0.087460,0.576816,0.106304,0.518808,0.411470,0.995562,0.739659,0.008620,0.551844
234,0.841423,0.652795,0.299091,1.000000,0.460381,0.777265,0.119891,0.150934,0.461791,0.595437,0.438093
235,0.730307,0.717597,0.607517,0.716324,0.622616,0.224485,0.164825,0.908585,0.356972,0.626377,0.914964
